city,feature,jm_distance,bhattacharyya
Avdiivka,s2__composite__b05__post_winter_baseline__std,0.09928048,0.050914627
Avdiivka,s2__composite__b05__post_winter_baseline__min,0.046735883,0.023645304
Avdiivka,s2__composite__b05__post_winter_baseline__max,0.06920385,0.035214745
Avdiivka,s2__composite__b05__post_winter_baseline__max_abs_delta,0.07546818,0.0384645
Avdiivka,s2__composite__b07__post_winter_baseline__mean,0.06171739,0.031344794
Avdiivka,s2__composite__b07__post_winter_baseline__p10,0.057072997,0.028951662
Avdiivka,s2__composite__b07__post_winter_baseline__p50,0.06463444,0.03285097
Avdiivka,s2__composite__b07__post_winter_baseline__p90,0.071204305,0.036251396
Avdiivka,s2__composite__b07__post_winter_baseline__std,0.124283075,0.064156234
Avdiivka,s2__composite__b07__post_winter_baseline__min,0.05697763,0.028902417
Avdiivka,s2__composite__b07__post_winter_baseline__max,0.06950295,0.035369724
Avdiivka,s2__composite__b07__post_winter_baseline__max_abs_delta,0.095119596,0.04872787
Avdiivka,s2__composite__b08__post_winter_baseline__mean,0.07052326,0.03589832
Avdiivka,s2__composite__b08__post_winter_baseline__p10,0.080293536,0.040974937
Avdiivka,s2__composite__b08__post_winter_baseline__p50,0.089558125,0.04581266
Avdiivka,s2__composite__b08__post_winter_baseline__p90,0.09079683,0.04646122
Avdiivka,s2__composite__b08__post_winter_baseline__std,0.17874634,0.09362205
Avdiivka,s2__composite__b08__post_winter_baseline__min,0.08460331,0.04322245
Avdiivka,s2__composite__b08__post_winter_baseline__max,0.08267355,0.042215344
Avdiivka,s2__composite__b08__post_winter_baseline__max_abs_delta,0.1587795,0.08271855
Avdiivka,s2__composite__b11__post_winter_baseline__mean,0.087089896,0.044521447
Avdiivka,s2__composite__b11__post_winter_baseline__p10,0.14494073,0.07523056
Avdiivka,s2__composite__b11__post_winter_baseline__p50,0.08265185,0.04220408
Avdiivka,s2__composite__b11__post_winter_baseline__p90,0.04141426,0.020924557
Avdiivka,s2__composite__b11__post_winter_baseline__std,0.2442621,0.13025792
Avdiivka,s2__composite__b11__post_winter_baseline__min,0.15931714,0.0830105
Avdiivka,s2__composite__b11__post_winter_baseline__max,0.03230381,0.016283775
Avdiivka,s2__composite__b11__post_winter_baseline__max_abs_delta,0.25020874,0.13365066
Avdiivka,s2__composite__b12__post_winter_baseline__mean,0.043840647,0.022164173
Avdiivka,s2__composite__b12__post_winter_baseline__p10,0.10228145,0.05249487
Avdiivka,s2__composite__b12__post_winter_baseline__p50,0.039827347,0.020114554
Avdiivka,s2__composite__b12__post_winter_baseline__p90,0.023944378,0.012044394
Avdiivka,s2__composite__b12__post_winter_baseline__std,0.30321205,0.16441008
Avdiivka,s2__composite__b12__post_winter_baseline__min,0.117598414,0.060598753
Avdiivka,s2__composite__b12__post_winter_baseline__max,0.03022635,0.015228614
Avdiivka,s2__composite__b12__post_winter_baseline__max_abs_delta,0.29172945,0.15766573
Avdiivka,s2__composite__b8a__post_winter_baseline__mean,0.0552541,0.02801586
Avdiivka,s2__composite__b8a__post_winter_baseline__p10,0.054335475,0.027543541
Avdiivka,s2__composite__b8a__post_winter_baseline__p50,0.060082793,0.030501902
Avdiivka,s2__composite__b8a__post_winter_baseline__p90,0.06332481,0.032174528
Avdiivka,s2__composite__b8a__post_winter_baseline__std,0.11970234,0.061717123
Avdiivka,s2__composite__b8a__post_winter_baseline__min,0.054757714,0.02776074
Avdiivka,s2__composite__b8a__post_winter_baseline__max,0.061742663,0.031357896
Avdiivka,s2__composite__b8a__post_winter_baseline__max_abs_delta,0.09706056,0.04974739
Avdiivka,s2__composite__cire__post_winter_baseline__mean,0.14442933,0.07495487
Avdiivka,s2__composite__cire__post_winter_baseline__p10,0.14064789,0.072919115
Avdiivka,s2__composite__cire__post_winter_baseline__p50,0.12668991,0.06544016
Avdiivka,s2__composite__cire__post_winter_baseline__p90,0.13422477,0.06947051
Avdiivka,s2__composite__cire__post_winter_baseline__std,0.007166624,0.003589774
Avdiivka,s2__composite__cire__post_winter_baseline__min,0.14186859,0.07357584
Avdiivka,s2__composite__cire__post_winter_baseline__max,0.1329577,0.06879171
Avdiivka,s2__composite__cire__post_winter_baseline__max_abs_delta,0.008156419,0.004086537
Avdiivka,s2__composite__mndwi__post_winter_baseline__mean,0.1051904,0.054028824
Avdiivka,s2__composite__mndwi__post_winter_baseline__p10,0.07108116,0.03618757
Avdiivka,s2__composite__mndwi__post_winter_baseline__p50,0.1072135,0.055097114
Avdiivka,s2__composite__mndwi__post_winter_baseline__p90,0.13687193,0.0708904
Avdiivka,s2__composite__mndwi__post_winter_baseline__std,0.10787523,0.05544675
Avdiivka,s2__composite__mndwi__post_winter_baseline__min,0.056732297,0.028776223
Avdiivka,s2__composite__mndwi__post_winter_baseline__max,0.1351608,0.06997232
Avdiivka,s2__composite__mndwi__post_winter_baseline__max_abs_delta,0.094981074,0.048655286
Avdiivka,s2__composite__ndbi__post_winter_baseline__mean,0.073429346,0.037405603
Avdiivka,s2__composite__ndbi__post_winter_baseline__p10,0.10208225,0.052389815
Avdiivka,s2__composite__ndbi__post_winter_baseline__p50,0.089686275,0.045879662
Avdiivka,s2__composite__ndbi__post_winter_baseline__p90,0.06032777,0.030628175
Avdiivka,s2__composite__ndbi__post_winter_baseline__std,0.16277778,0.08489239
Avdiivka,s2__composite__ndbi__post_winter_baseline__min,0.09656966,0.049489535
Avdiivka,s2__composite__ndbi__post_winter_baseline__max,0.060272098,0.030599425
Avdiivka,s2__composite__ndbi__post_winter_baseline__max_abs_delta,0.14734006,0.076524846
Avdiivka,s2__composite__ndre__post_winter_baseline__mean,0.17223704,0.090054356
Avdiivka,s2__composite__ndre__post_winter_baseline__p10,0.17282033,0.090373605
Avdiivka,s2__composite__ndre__post_winter_baseline__p50,0.16453516,0.08584947
Avdiivka,s2__composite__ndre__post_winter_baseline__p90,0.16119134,0.08402928
Avdiivka,s2__composite__ndre__post_winter_baseline__std,0.001131773,0.00056608196
Avdiivka,s2__composite__ndre__post_winter_baseline__min,0.17313659,0.090546705
Avdiivka,s2__composite__ndre__post_winter_baseline__max,0.15665317,0.08156423
Avdiivka,s2__composite__ndre__post_winter_baseline__max_abs_delta,0.0016585588,0.00082958833
Avdiivka,s2__composite__ndvi__post_winter_baseline__mean,0.17414606,0.091099374
Avdiivka,s2__composite__ndvi__post_winter_baseline__p10,0.18923044,0.09939529
Avdiivka,s2__composite__ndvi__post_winter_baseline__p50,0.17083001,0.08928488
Avdiivka,s2__composite__ndvi__post_winter_baseline__p90,0.12579274,0.06496148
Avdiivka,s2__composite__ndvi__post_winter_baseline__std,0.005147934,0.002577365
Avdiivka,s2__composite__ndvi__post_winter_baseline__min,0.18905175,0.09929652
Avdiivka,s2__composite__ndvi__post_winter_baseline__max,0.097702384,0.05008479
Avdiivka,s2__composite__ndvi__post_winter_baseline__max_abs_delta,0.0066901445,0.0033507484
Avdiivka,s2__composite__ndwi__post_winter_baseline__mean,0.18628061,0.097767524
Avdiivka,s2__composite__ndwi__post_winter_baseline__p10,0.13204348,0.06830214
Avdiivka,s2__composite__ndwi__post_winter_baseline__p50,0.1986047,0.104585685
Avdiivka,s2__composite__ndwi__post_winter_baseline__p90,0.18891919,0.09922333
Avdiivka,s2__composite__ndwi__post_winter_baseline__std,0.03945732,0.01992581
Avdiivka,s2__composite__ndwi__post_winter_baseline__min,0.11116159,0.05718513
Avdiivka,s2__composite__ndwi__post_winter_baseline__max,0.18672359,0.0980118
Avdiivka,s2__composite__ndwi__post_winter_baseline__max_abs_delta,0.03584361,0.01808434
Avdiivka,s2__obs_count__post_winter_baseline__p10,0.0010287762,0.00051446294
Avdiivka,s2__obs_count__post_winter_baseline__p50,0.000351429,0.00017574252
Avdiivka,s2__obs_count__post_winter_baseline__p90,0.00027918816,0.0001396131
Avdiivka,s2__obs_count__post_winter_baseline__min,0.00087952614,0.00043981633
Avdiivka,s2__obs_count__post_winter_baseline__max_abs_delta,0.056398988,0.028604718
Avdiivka,s2__qa__cloud_freq__postbattle__p10,0.00032949448,0.0001647269
Avdiivka,s2__qa__cloud_freq__postbattle__p50,0.0006096363,0.00030488864
Avdiivka,s2__qa__cloud_freq__postbattle__p90,0.0005095005,0.00025479833
Avdiivka,s2__qa__cloud_freq__postbattle__min,0.00031900406,0.00015949429
Avdiivka,s2__qa__cloud_freq__postbattle__max_abs_delta,0.011026382,0.005528472
Avdiivka,s2__visibility__clear__freq__postbattle__p10,0.00038838387,0.000194121
Avdiivka,s2__visibility__clear__freq__postbattle__p50,0.0011436939,0.0005720599
Avdiivka,s2__visibility__clear__freq__postbattle__p90,0.00029361248,0.00014676811
Avdiivka,s2__visibility__clear__freq__postbattle__min,0.0007274151,0.0003638012
Avdiivka,s2__visibility__clear__freq__postbattle__max_abs_delta,0.017910719,0.008995631
Avdiivka,s2__visibility__cloud__freq__postbattle__p10,3.159046e-05,1.5834397e-05
Avdiivka,s2__visibility__cloud__freq__postbattle__p50,0.0008189678,0.00040961686
Avdiivka,s2__visibility__cloud__freq__postbattle__p90,0.0003553629,0.00017768593
Avdiivka,s2__visibility__cloud__freq__postbattle__min,8.678436e-05,4.3347973e-05
Avdiivka,s2__visibility__cloud__freq__postbattle__max_abs_delta,0.007481575,0.0037478541
Avdiivka,s2__visibility__smoke__freq__postbattle__p50,0.088615894,0.045319546
Avdiivka,s2__visibility__smoke__freq__postbattle__p90,0.037035704,0.018691432
Avdiivka,s2__visibility__smoke__freq__postbattle__max_abs_delta,0.08861041,0.045316644
Avdiivka,s2__qa__cloud_freq__prebattle__p10,0.031222701,0.015734525
Avdiivka,s2__qa__cloud_freq__prebattle__p50,0.028904319,0.014557664
Avdiivka,s2__qa__cloud_freq__prebattle__p90,0.031229377,0.01573787
Avdiivka,s2__qa__cloud_freq__prebattle__min,0.031705856,0.015979948
Avdiivka,s2__qa__cloud_freq__prebattle__max_abs_delta,0.005146146,0.0025764736
Avdiivka,s2__visibility__clear__freq__prebattle__p10,0.043705583,0.022095032
Avdiivka,s2__visibility__clear__freq__prebattle__p50,0.06013739,0.030530125
Avdiivka,s2__visibility__clear__freq__prebattle__p90,0.048200488,0.024395343
Avdiivka,s2__visibility__clear__freq__prebattle__min,0.04668379,0.023618674
Avdiivka,s2__visibility__clear__freq__prebattle__max_abs_delta,0.0064940453,0.0032523095
Avdiivka,s2__visibility__cloud__freq__prebattle__p10,0.03887689,0.019629834
Avdiivka,s2__visibility__cloud__freq__prebattle__p50,0.034710884,0.017507829
Avdiivka,s2__visibility__cloud__freq__prebattle__p90,0.0400095,0.02020763
Avdiivka,s2__visibility__cloud__freq__prebattle__min,0.03900802,0.019696742
Avdiivka,s2__visibility__cloud__freq__prebattle__max_abs_delta,0.016423225,0.008245484
Avdiivka,s2__visibility__smoke__freq__prebattle__p90,0.82739246,0.53391737
Avdiivka,s2__visibility__smoke__freq__prebattle__max_abs_delta,0.5099343,0.29432684
Avdiivka,s2__composite__b02__prebattle_baseline__mean,0.104614615,0.053724952
Avdiivka,s2__composite__b02__prebattle_baseline__p10,0.1681546,0.08782339
Avdiivka,s2__composite__b02__prebattle_baseline__p50,0.13674903,0.07082429
Avdiivka,s2__composite__b02__prebattle_baseline__p90,0.029698014,0.014960321
Avdiivka,s2__composite__b02__prebattle_baseline__std,0.0025167465,0.0012591553
Avdiivka,s2__composite__b02__prebattle_baseline__min,0.18612015,0.09767909
Avdiivka,s2__composite__b02__prebattle_baseline__max,0.022936106,0.011534292
Avdiivka,s2__composite__b02__prebattle_baseline__max_abs_delta,0.0002619028,0.00013101546
Avdiivka,s2__composite__b03__prebattle_baseline__mean,0.07527578,0.038364507
Avdiivka,s2__composite__b03__prebattle_baseline__p10,0.1553626,0.08086444
Avdiivka,s2__composite__b03__prebattle_baseline__p50,0.09245288,0.04732908
Avdiivka,s2__composite__b03__prebattle_baseline__p90,0.022040367,0.011081323
Avdiivka,s2__composite__b03__prebattle_baseline__std,0.002395749,0.0011985834
Avdiivka,s2__composite__b03__prebattle_baseline__min,0.14743507,0.07657601
Avdiivka,s2__composite__b03__prebattle_baseline__max,0.013144851,0.0065942113
Avdiivka,s2__composite__b03__prebattle_baseline__max_abs_delta,8.428097e-05,4.2095417e-05
Avdiivka,s2__composite__b04__prebattle_baseline__mean,0.08575904,0.043825965
Avdiivka,s2__composite__b04__prebattle_baseline__p10,0.1350789,0.06992836
Avdiivka,s2__composite__b04__prebattle_baseline__p50,0.093019605,0.047626123
Avdiivka,s2__composite__b04__prebattle_baseline__p90,0.030219316,0.01522501
Avdiivka,s2__composite__b04__prebattle_baseline__std,0.005776167,0.0028922257
Avdiivka,s2__composite__b04__prebattle_baseline__min,0.12686193,0.0655321
Avdiivka,s2__composite__b04__prebattle_baseline__max,0.021176696,0.010644862
Avdiivka,s2__composite__b04__prebattle_baseline__max_abs_delta,0.002460599,0.0012311242
Avdiivka,s2__composite__b05__prebattle_baseline__mean,0.15457785,0.08043917
Avdiivka,s2__composite__b05__prebattle_baseline__p10,0.19192171,0.100882575
Avdiivka,s2__composite__b05__prebattle_baseline__p50,0.15762591,0.08209219
Avdiivka,s2__composite__b05__prebattle_baseline__p90,0.11660111,0.060069095
Avdiivka,s2__composite__b05__prebattle_baseline__std,0.10574663,0.054322354
Avdiivka,s2__composite__b05__prebattle_baseline__min,0.19369423,0.10186346
Avdiivka,s2__composite__b05__prebattle_baseline__max,0.1004951,0.051553957
Avdiivka,s2__composite__b05__prebattle_baseline__max_abs_delta,0.106835485,0.054897413
Avdiivka,s2__composite__b07__prebattle_baseline__mean,0.17530525,0.091734424
Avdiivka,s2__composite__b07__prebattle_baseline__p10,0.21710646,0.11490959
Avdiivka,s2__composite__b07__prebattle_baseline__p50,0.17941272,0.09398803
Avdiivka,s2__composite__b07__prebattle_baseline__p90,0.13330054,0.06897531
Avdiivka,s2__composite__b07__prebattle_baseline__std,0.1608274,0.0838314
Avdiivka,s2__composite__b07__prebattle_baseline__min,0.21958363,0.11629999
Avdiivka,s2__composite__b07__prebattle_baseline__max,0.12062645,0.062208727
Avdiivka,s2__composite__b07__prebattle_baseline__max_abs_delta,0.14626026,0.07594204
Avdiivka,s2__composite__b08__prebattle_baseline__mean,0.1924851,0.10119428
Avdiivka,s2__composite__b08__prebattle_baseline__p10,0.24200952,0.12897585
Avdiivka,s2__composite__b08__prebattle_baseline__p50,0.2016412,0.10627273
Avdiivka,s2__composite__b08__prebattle_baseline__p90,0.1302545,0.06734484
Avdiivka,s2__composite__b08__prebattle_baseline__std,0.09446895,0.04838644
Avdiivka,s2__composite__b08__prebattle_baseline__min,0.22887588,0.12153278
Avdiivka,s2__composite__b08__prebattle_baseline__max,0.10780716,0.055410866
Avdiivka,s2__composite__b08__prebattle_baseline__max_abs_delta,0.07684481,0.03917999
Avdiivka,s2__composite__b11__prebattle_baseline__mean,0.17407858,0.0910624
Avdiivka,s2__composite__b11__prebattle_baseline__p10,0.19236898,0.101130046
Avdiivka,s2__composite__b11__prebattle_baseline__p50,0.17825663,0.09335327
Avdiivka,s2__composite__b11__prebattle_baseline__p90,0.14597285,0.07578706
Avdiivka,s2__composite__b11__prebattle_baseline__std,0.08051276,0.041089043
Avdiivka,s2__composite__b11__prebattle_baseline__min,0.19269776,0.10131195
Avdiivka,s2__composite__b11__prebattle_baseline__max,0.13644457,0.07066095
Avdiivka,s2__composite__b11__prebattle_baseline__max_abs_delta,0.0958662,0.04911997
Avdiivka,s2__composite__b12__prebattle_baseline__mean,0.13799536,0.071493566
Avdiivka,s2__composite__b12__prebattle_baseline__p10,0.16576576,0.086520135
Avdiivka,s2__composite__b12__prebattle_baseline__p50,0.14292276,0.07414335
Avdiivka,s2__composite__b12__prebattle_baseline__p90,0.09970033,0.05113551
Avdiivka,s2__composite__b12__prebattle_baseline__std,0.06851196,0.034856495
Avdiivka,s2__composite__b12__prebattle_baseline__min,0.16749525,0.08746342
Avdiivka,s2__composite__b12__prebattle_baseline__max,0.09315157,0.047695413
Avdiivka,s2__composite__b12__prebattle_baseline__max_abs_delta,0.07134652,0.03632503
Avdiivka,s2__composite__b8a__prebattle_baseline__mean,0.19955659,0.10511428
Avdiivka,s2__composite__b8a__prebattle_baseline__p10,0.24184585,0.12888268
Avdiivka,s2__composite__b8a__prebattle_baseline__p50,0.20820618,0.109929875
Avdiivka,s2__composite__b8a__prebattle_baseline__p90,0.15381527,0.08002593
Avdiivka,s2__composite__b8a__prebattle_baseline__std,0.17621887,0.09223523
Avdiivka,s2__composite__b8a__prebattle_baseline__min,0.24241817,0.12920824
Avdiivka,s2__composite__b8a__prebattle_baseline__max,0.13881612,0.07193437
Avdiivka,s2__composite__b8a__prebattle_baseline__max_abs_delta,0.15666175,0.08156893
Avdiivka,s2__composite__cire__prebattle_baseline__mean,0.15376139,0.07999679
Avdiivka,s2__composite__cire__prebattle_baseline__p10,0.14802957,0.07689703
Avdiivka,s2__composite__cire__prebattle_baseline__p50,0.15220189,0.079152465
Avdiivka,s2__composite__cire__prebattle_baseline__p90,0.13490093,0.06983301
Avdiivka,s2__composite__cire__prebattle_baseline__std,0.012055278,0.0060458705
Avdiivka,s2__composite__cire__prebattle_baseline__min,0.13831675,0.07166608
Avdiivka,s2__composite__cire__prebattle_baseline__max,0.124311924,0.06417154
Avdiivka,s2__composite__cire__prebattle_baseline__max_abs_delta,0.00068986416,0.00034499544
Avdiivka,s2__composite__mndwi__prebattle_baseline__mean,0.17213798,0.09000022
Avdiivka,s2__composite__mndwi__prebattle_baseline__p10,0.20416832,0.107678965
Avdiivka,s2__composite__mndwi__prebattle_baseline__p50,0.20128703,0.10607587
Avdiivka,s2__composite__mndwi__prebattle_baseline__p90,0.113705635,0.058532927
Avdiivka,s2__composite__mndwi__prebattle_baseline__std,0.009413362,0.0047177793
Avdiivka,s2__composite__mndwi__prebattle_baseline__min,0.20676398,0.10912538
Avdiivka,s2__composite__mndwi__prebattle_baseline__max,0.081076264,0.041382708
Avdiivka,s2__composite__mndwi__prebattle_baseline__max_abs_delta,0.021624684,0.0108712055
Avdiivka,s2__composite__ndbi__prebattle_baseline__mean,0.009812117,0.0049181366
Avdiivka,s2__composite__ndbi__prebattle_baseline__p10,0.0059711933,0.0029900488
Avdiivka,s2__composite__ndbi__prebattle_baseline__p50,0.002755642,0.0013788517
Avdiivka,s2__composite__ndbi__prebattle_baseline__p90,0.010327101,0.005176915
Avdiivka,s2__composite__ndbi__prebattle_baseline__std,0.06736982,0.03426532
Avdiivka,s2__composite__ndbi__prebattle_baseline__min,0.009600282,0.0048116734
Avdiivka,s2__composite__ndbi__prebattle_baseline__max,0.0073256493,0.003669537
Avdiivka,s2__composite__ndbi__prebattle_baseline__max_abs_delta,0.04704714,0.023804627
Avdiivka,s2__composite__ndre__prebattle_baseline__mean,0.20083988,0.105827235
Avdiivka,s2__composite__ndre__prebattle_baseline__p10,0.18915415,0.09935309
Avdiivka,s2__composite__ndre__prebattle_baseline__p50,0.20373261,0.10743633
Avdiivka,s2__composite__ndre__prebattle_baseline__p90,0.18870175,0.09910331
Avdiivka,s2__composite__ndre__prebattle_baseline__std,0.0022392273,0.0011202855
Avdiivka,s2__composite__ndre__prebattle_baseline__min,0.18583453,0.09752171
Avdiivka,s2__composite__ndre__prebattle_baseline__max,0.18248725,0.09567825
Avdiivka,s2__composite__ndre__prebattle_baseline__max_abs_delta,0.0010923147,0.0005462439
Avdiivka,s2__composite__ndvi__prebattle_baseline__mean,0.2289542,0.121576875
Avdiivka,s2__composite__ndvi__prebattle_baseline__p10,0.20754755,0.10956243
Avdiivka,s2__composite__ndvi__prebattle_baseline__p50,0.22885394,0.12152034
Avdiivka,s2__composite__ndvi__prebattle_baseline__p90,0.19395435,0.102007374
Avdiivka,s2__composite__ndvi__prebattle_baseline__std,0.013561487,0.0068038045
Avdiivka,s2__composite__ndvi__prebattle_baseline__min,0.17604649,0.092140734
Avdiivka,s2__composite__ndvi__prebattle_baseline__max,0.16500318,0.08610442
Avdiivka,s2__composite__ndvi__prebattle_baseline__max_abs_delta,0.012143612,0.006090299
Avdiivka,s2__composite__ndwi__prebattle_baseline__mean,0.26000512,0.13926503
Avdiivka,s2__composite__ndwi__prebattle_baseline__p10,0.23575664,0.12542516
Avdiivka,s2__composite__ndwi__prebattle_baseline__p50,0.25856435,0.13843739
Avdiivka,s2__composite__ndwi__prebattle_baseline__p90,0.22173297,0.11750784
Avdiivka,s2__composite__ndwi__prebattle_baseline__std,0.015086651,0.007571967
Avdiivka,s2__composite__ndwi__prebattle_baseline__min,0.19881034,0.104699835
Avdiivka,s2__composite__ndwi__prebattle_baseline__max,0.18982613,0.099724315
Avdiivka,s2__composite__ndwi__prebattle_baseline__max_abs_delta,0.009122968,0.004571953
Avdiivka,s2__obs_count__prebattle_baseline__p10,0.021928549,0.011024819
Avdiivka,s2__obs_count__prebattle_baseline__p50,0.031907916,0.016082564
Avdiivka,s2__obs_count__prebattle_baseline__p90,0.024671674,0.012412576
Avdiivka,s2__obs_count__prebattle_baseline__min,0.021605134,0.01086135
Avdiivka,s2__obs_count__prebattle_baseline__max_abs_delta,9.23872e-05,4.6231748e-05
Avdiivka,s2__composite__b02__winter_baseline__mean,0.104614615,0.053724952
Avdiivka,s2__composite__b02__winter_baseline__p10,0.1681546,0.08782339
Avdiivka,s2__composite__b02__winter_baseline__p50,0.13674903,0.07082429
Avdiivka,s2__composite__b02__winter_baseline__p90,0.029698014,0.014960321
Avdiivka,s2__composite__b02__winter_baseline__std,0.0025167465,0.0012591553
Avdiivka,s2__composite__b02__winter_baseline__min,0.18612015,0.09767909
Avdiivka,s2__composite__b02__winter_baseline__max,0.022936106,0.011534292
Avdiivka,s2__composite__b02__winter_baseline__max_abs_delta,0.0002619028,0.00013101546
Avdiivka,s2__composite__b03__winter_baseline__mean,0.07527578,0.038364507
Avdiivka,s2__composite__b03__winter_baseline__p10,0.1553626,0.08086444
Avdiivka,s2__composite__b03__winter_baseline__p50,0.09245288,0.04732908
Avdiivka,s2__composite__b03__winter_baseline__p90,0.022040367,0.011081323
Avdiivka,s2__composite__b03__winter_baseline__std,0.002395749,0.0011985834
Avdiivka,s2__composite__b03__winter_baseline__min,0.14743507,0.07657601
Avdiivka,s2__composite__b03__winter_baseline__max,0.013144851,0.0065942113
Avdiivka,s2__composite__b03__winter_baseline__max_abs_delta,8.428097e-05,4.2095417e-05
Avdiivka,s2__composite__b04__winter_baseline__mean,0.08575904,0.043825965
Avdiivka,s2__composite__b04__winter_baseline__p10,0.1350789,0.06992836
Avdiivka,s2__composite__b04__winter_baseline__p50,0.093019605,0.047626123
Avdiivka,s2__composite__b04__winter_baseline__p90,0.030219316,0.01522501
Avdiivka,s2__composite__b04__winter_baseline__std,0.005776167,0.0028922257
Avdiivka,s2__composite__b04__winter_baseline__min,0.12686193,0.0655321
Avdiivka,s2__composite__b04__winter_baseline__max,0.021176696,0.010644862
Avdiivka,s2__composite__b04__winter_baseline__max_abs_delta,0.002460599,0.0012311242
Avdiivka,s2__composite__b05__winter_baseline__mean,0.15457785,0.08043917
Avdiivka,s2__composite__b05__winter_baseline__p10,0.19192171,0.100882575
Avdiivka,s2__composite__b05__winter_baseline__p50,0.15762591,0.08209219
Avdiivka,s2__composite__b05__winter_baseline__p90,0.11660111,0.060069095
Avdiivka,s2__composite__b05__winter_baseline__std,0.10574663,0.054322354
Avdiivka,s2__composite__b05__winter_baseline__min,0.19369423,0.10186346
Avdiivka,s2__composite__b05__winter_baseline__max,0.1004951,0.051553957
Avdiivka,s2__composite__b05__winter_baseline__max_abs_delta,0.106835485,0.054897413
Avdiivka,s2__composite__b07__winter_baseline__mean,0.17530525,0.091734424
Avdiivka,s2__composite__b07__winter_baseline__p10,0.21710646,0.11490959
Avdiivka,s2__composite__b07__winter_baseline__p50,0.17941272,0.09398803
Avdiivka,s2__composite__b07__winter_baseline__p90,0.13330054,0.06897531
Avdiivka,s2__composite__b07__winter_baseline__std,0.1608274,0.0838314
Avdiivka,s2__composite__b07__winter_baseline__min,0.21958363,0.11629999
Avdiivka,s2__composite__b07__winter_baseline__max,0.12062645,0.062208727
Avdiivka,s2__composite__b07__winter_baseline__max_abs_delta,0.14626026,0.07594204
